ID;Última Actualización;Razón Social;Calle;Número;ID Comuna;Comuna;ID Región;Región;Horario de Atención;Distribuidor;Distribuidor Logo;Distribuidor Logo SVG;Distribuidor Logo SVG Horizontal;Gasolina 93 $/L;Gasolina 97 $/L;Petróleo Diesel $/L;Gasolina 95 $/L;GLP Vehicular $/m3;GNC $/m3;Latitud;Longitud;Tienda;Farmacia;Mantención;Autoservicio;Pago Efectivo;Cheque;Tarjetas Bancarias;Tarjeta Grandes Tiendas
sh210106;05/02/2021 13:24;Kitty Cueva Arias y Cia Ltda;Pedro Aguirre Cerda;8450;2101;Antofagasta;2;Antofagasta;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;815;868;559;843;;;-2,3589E+13;-7,03898E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co210201;10/02/2021 22:16;COMERCIAL Y SERVICIOS TRACIA LTDA;san martin;525;2102;Mejillones;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;824;876;571;852;;;-2,30993E+13;-7,0451E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co210301;11/02/2021 0:07;COMERCIAL Y SERVICIOS SEGUEL-BEYZAGA LTDA. / Rut: 76.329.107-3;Carmen Alto;1458;2103;Sierra Gorda;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;822;876;568;850;;;-2,28918E+13;-6,93203E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co210401;11/02/2021 7:36;Inversiones Luna y Compania Limitada;FRANCISCO BILBAO;101;2104;Taltal;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;841;555;819;;;-2,54077E+13;-7,04788E+12;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co210402;04/02/2021 11:01;COMERCIAL Y SERVICIOS CLANEL LTDA;PANAMERICANA NORTE KM;1144;2104;Taltal;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;841;557;815;;;-2,55647E+13;-7,03685E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
PB210401;08/02/2021 16:49;Combustibles GMQ Limitada;Francisco Bilbao;986;2104;Taltal;2;Antofagasta;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;786;836;549;814;;;-254072891;-704802542;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co220101;04/02/2021 9:45;COMERCIALIZADORA Y DISTRIBUIDORA LATRILLE LTDA;GRANADEROS;3524;2201;Calama;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;832;881;575;859;;;-2,24446E+13;-6,89279E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co220102;11/02/2021 7:26;FONSECA ILLANES HERNAN;ABAROA;1413;2201;Calama;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;837;886;583;864;;;-2,24676E+13;-6,89257E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co220103;11/02/2021 0:12;Comercializadora y Distribuidora Cofre Ltda.;Diego de Almagro;2547;2201;Calama;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;835;884;583;862;;;-2,24477E+13;-6,89324E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co220104;11/02/2021 0:00;Comercializadora y Distribuidora Cofre Ltda.;PUNTA DE DIAMANTE SNï¿½, SALIDA SUR;0;2201;Calama;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;837;886;581;864;;;-2,23297E+13;-6,89275E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co220105;10/02/2021 23:07;Sociedad Comercializadora y Distribuidora Jiusan Group Limitada;AV. BALMACEDA;3012;2201;Calama;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;837;886;583;864;;;-22453712;-68925307;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe220101;11/02/2021 8:10;Daniel Briceño Fabrega;Av. Chorrillos  Latorre;2687;2201;Calama;2;Antofagasta;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;839;888;583;866;;;-2,24536E+13;-6,89261E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pe220102;11/02/2021 8:09;COMERCIALIZADORA Y DISTRIBUIDORA VERGARA S.A.;Balmaceda;4450;2201;Calama;2;Antofagasta;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;838;887;581;865;;;-2,24347E+13;-6,89166E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe220103;11/02/2021 8:10;Comercializadora  FBD  SPA;Av. Miguel Grau;1064;2201;Calama;2;Antofagasta;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;838;887;581;865;;;-2,24445E+13;-6,89111E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh220101;08/02/2021 16:51;FAVIGO LTDA. RUT 77.335.180-5;Balmaceda;4539;2201;Calama;2;Antofagasta;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;832;881;575;859;;;-2,24338E+13;-6,89159E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh220102;05/02/2021 13:15;Hector Alejandro Pozo Gomez;Avda Ohiggins;234;2201;Calama;2;Antofagasta;6:00 - 23:30 Hrs.;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;832;881;575;859;;;-2,24817E+13;-6,89303E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co220302;11/02/2021 8:05;COMERCIAL MALLKU LIMITADA;RUTA 27 INTERSECCION  B241;0;2203;San Pedro de Atacama;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;837;886;583;864;;;-22914625;-68191518;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co230101;04/02/2021 9:32;HERMAN Javier RIVERA CHACANA / Rut: 9.821.227-2;AV. 11 DE SEPTIEMBRE;0;2301;Tocopilla;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;825;883;571;853;;;-2,20861E+13;-7,01915E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh230101;04/02/2021 16:42;DISTRIBUIDORA DE COMBUSTIBLES DE TOCOPILLA S.A. RUT. 76.022.902-4;Avda. Costanera;0;2301;Tocopilla;2;Antofagasta;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;825;883;571;853;;;-2,20886E+13;-7,01967E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co230201;04/02/2021 11:38;HERMAN JAVIER RIVERA CHACANA / Rut: 9.821.227-2;pedro montt;0;2302;María Elena;2;Antofagasta;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;830;882;562;857;;;-2,23456E+12;-6,96578E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
ab310102;08/01/2021 9:42;Bernardo Enrique Ojeda Forcael;Los Loros;1264;3101;Copiapó;3;Atacama;24 horas;Abastible;http://api.cne.cl/brands/logo23.jpg;http://api.cne.cl/brands/abastible.svg;http://api.cne.cl/brands/abastible-horizontal.svg;;;;;511;;-273628926;-703177254;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
ag310102 ;04/02/2021 14:55;Sindicato de dueños independientes taxis colectivos Línea N° 24;Venancio Díaz esquina Juncalito SN;0;3101;Copiapó;3;Atacama;24 horas;Autogasco;http://api.cne.cl/brands/logo28.jpg;http://api.cne.cl/brands/autogasco.svg;http://api.cne.cl/brands/autogasco-horizontal.svg;;;;;545;;-27361782;-70305816;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co310101;04/02/2021 13:06;Estacion de Servicio Perez Bravo Limitada;AV. LOS LOROS;1310;3101;Copiapó;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;788;846;559;817;;;-2,73691E+13;-7,0312E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co310102;04/02/2021 19:09;POTZSCH ROSENDE ARNOLD GUNTHER;CARRETERA PANAMERICANA;255;3101;Copiapó;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;851;553;821;;;-2,73733E+12;-7,03368E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co310103;05/02/2021 13:31;Comercializadora y Distribuidora Sepúlveda y Garay Ltda.;AV. HENRIQUEZ;504;3101;Copiapó;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;785;845;556;814;;;-2,73706E+13;-7,03254E+12;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co310104;11/02/2021 3:18;BEY KAHN Y COMPAÑIA LIMITADA;AV. COPAYAPU;2024;3101;Copiapó;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;795;853;567;824;;;-2,73793E+13;-7,03192E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co310106;04/02/2021 17:37;Comercial Caminito Ltda;CARRETERA  PANAMERICANA  NORTE KM.;811;3101;Copiapó;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;849;563;820;;;-2,74302E+12;-7,03594E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co310107;04/02/2021 8:44;SENDEROS DE ATACAMA SERVICIOS Y TURISMO LIMITADA.;RUTA 5 NORTE KM. 838,4;0;3101;Copiapó;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;789;847;559;818;;;-27339423;-70606201;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co310108;04/02/2021 7:49;Estacion de Servicios Tres Esquinas Ltda.;Copayapu;4656;3101;Copiapó;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;849;560;820;;;-274011363;-703001262;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
li0310101;06/06/2017 11:46;Nelly Ocayo Araya;Panamericana Norte Km;813;3101;Copiapó;3;Atacama;24 horas;Lipigas;http://api.cne.cl/brands/logo24.jpg;http://api.cne.cl/brands/lipigas.svg;http://api.cne.cl/brands/lipigas-horizontal.svg;;;;;455;;-273778006;-703367776;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
pe310101;22/01/2021 21:04;INMOBILIARIA E INVERSIONES SAN JOSE LTDA RUT: 78.876.140-6;Camino a Diego de Almagro;660;3101;Copiapó;3;Atacama;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;779;838;546;808;;;-2,7385E+11;-7,02985E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
pe310102;04/02/2021 16:05;Servicentro Pietro Depetris e Hijos y Cia. Ltda.;Panamericana Norte  sn;0;3101;Copiapó;3;Atacama;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;793;856;563;823;;;-2,73733E+12;-7,03368E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
pe310103;04/02/2021 13:06;Comercial Marambio, Alonso y Compañía Limitada;Av. Copayapu;957;3101;Copiapó;3;Atacama;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;789;849;560;818;;;-2,73717E+13;-7,03316E+13;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;VERDADERO;FALSO
pe310104;04/02/2021 20:02;JENK SPA;Av Los Carreras;3131;3101;Copiapó;3;Atacama;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;800;856;568;829;;;-2,7385E+13;-7,03067E+13;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;FALSO
sh310101;13/12/2019 17:59;Innova Combustible y Servicios Ltda.;Eleuterio Ramírez;804;3101;Copiapó;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;844;929;652;886;;;-2,73732E+13;-7,03134E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh310102;04/02/2021 15:01;Nuevo Copayapu Combustibles SPA.;Avda. RamÃ³n Freire;310;3101;Copiapó;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;793;856;563;823;;;-273608744;-703486705;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
sh310103;05/02/2021 15:10;Inversiones Ropima SPA.;Circunvalación esquina Chacabuco;0;3101;Copiapó;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;788;846;559;817;;;-2,73606E+12;-7,03282E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh310104;04/02/2021 15:02;Nuevo Copayapu Combustibles SPA;Panamericana Norte Km.;806;3101;Copiapó;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;791;851;553;820;;;-2,73733E+13;-7,03369E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh310105;04/02/2021 9:51;JNUNSA SPA;Copayapu;852;3101;Copiapó;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;791;851;562;820;;;-2,73716E+12;-7,0333E+11;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh310106;04/02/2021 15:40;GASOLINERA OLIVARES OYANGUREN SPA;Los Carreras;3332;3101;Copiapó;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;802;858;570;831;;;-2,73873E+13;-7,03052E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh310107;04/02/2021 14:53;JNUNSA SPA;COPAYAPU;5320;3101;Copiapó;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;791;850;559;820;;;-274053867;-702950363;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co310201;12/03/2020 8:10;NTEC Servicios y Comercializadora Limitada;CARRETERA PANAMERICANA KM 880 CRUCE CALDERILLA;0;3102;Caldera;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;858;931;634;894;;;-2,70705E+13;-7,08063E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co310202;04/02/2021 0:16;NTEC SERVICIOS Y COMERCIALIZADORA LIMITADA;EDWARDSMONTT;207;3102;Caldera;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;790;848;561;819;;;-2,70672E+13;-7,08242E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
pe310201;04/02/2021 10:14;INMOBILIARIA E INVERSIONES SAN JOSE LTDA RUT: 78.876.140-6;Panamericana Norte km.;877;3102;Caldera;3;Atacama;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;790;848;561;819;;;-2,70704E+13;-7,08063E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co310301;04/02/2021 10:06;DISTRIBUIDORA Y COMERCIALIZADORA GREBE LIMITADA;AV. MIGUEL LEMEUR;427;3103;Tierra Amarilla;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;789;847;559;818;;;-2,74671E+13;-7,02657E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co320101;11/02/2021 8:10;ORELLANA CONCHA RAFAEL;MERINO JARPA CON PANAMERICANA NORTE KM;973;3201;Chañaral;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;796;846;564;820;;;-2,63401E+13;-7,06189E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co320102;04/02/2021 10:28;Administradora de ventas al detalle ltda.;Panamericana norte;800;3201;Chañaral;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;841;558;815;;;-263354963;-705849592;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe320101;05/02/2021 10:21;INMOB E INVERSIONES SAN JOSE LTDA. RUT: 78.876.140-6;Panamericana Norte Siete;0;3201;Chañaral;3;Atacama;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;791;841;558;815;;;-2,63373E+13;-7,0608E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh320101;05/02/2021 16:08;INVERSIONES ROPIMA SPA;Panamericana Norte Km.;980;3201;Chañaral;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;791;842;558;815;;;-2,63401E+13;-7,06188E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
co320202;04/02/2021 9:58;TORRES LILLO ARNOLDO RUT: 8.653.216-6;MANUEL ANTONIO MATTA;400;3202;Diego de Almagro;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;841;557;815;;;-2,63901E+13;-7,00387E+13;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
co320203;11/02/2021 0:52;Administradora de ventas al detalle ltda.;AV. EL TOFO;43;3202;Diego de Almagro;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;796;846;563;820;;;-2,63874E+13;-7,00423E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co330101;04/02/2021 14:53;ESTACION DE SERVICIOS JASEN LTDA. RUT: 76.546.893-0;PANAMERICANA NORTE, CRUCE CAMINO HUASCO;0;3301;Vallenar;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;802;858;565;830;;;-2,85731E+13;-7,07863E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co330102;04/02/2021 10:59;Comercial y Servicios Jara Sepulveda Ltda;BRASIL;1001;3301;Vallenar;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;795;851;558;823;;;-2,85805E+12;-7,07618E+13;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;VERDADERO;VERDADERO
co330103;04/02/2021 9:51;Comercializadora y Distribuidora Alfaro Limitada;MARAÑON;1280;3301;Vallenar;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;801;857;564;829;;;-2,85757E+13;-7,07555E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
li330101;12/01/2016 9:26;Sergio Orlando Diaz Morata;Miraflores;510;3301;Vallenar;3;Atacama;24 horas;Lipigas;http://api.cne.cl/brands/logo24.jpg;http://api.cne.cl/brands/lipigas.svg;http://api.cne.cl/brands/lipigas-horizontal.svg;;;;;485;;-285895787;-707513762;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
pe330101;08/02/2021 20:08;INMOBILIARIA E INVERSIONES SAN JOSE LTDA / RUT: 78.876.140-6;Panamericana Norte cruce huasco;0;3301;Vallenar;3;Atacama;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;802;858;565;830;;;-2,85729E+13;-7,07862E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh330101;05/02/2021 16:06;Sociedad Comercial e Inversiones V & F Y Compañia Ltda.;Ramírez Avda. Matta;1;3301;Vallenar;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;801;857;564;829;;;-2,85712E+13;-7,07662E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh330102;04/02/2021 10:37;Socobar Spa;SerranoValdivia;1892;3301;Vallenar;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;802;858;566;830;;;-2,85812E+13;-7,07529E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh330103;05/02/2021 16:05;Kitty Cueva Arias y Cía. Ltda.;Serrano;299;3301;Vallenar;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;801;857;564;829;;;-2,85812E+13;-7,07529E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co330401;04/02/2021 9:08;Gonzalo Gerardo Bahrs Solar;IGNACIO DE LA CARRERA;167;3304;Huasco;3;Atacama;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;798;855;564;828;;;-2,84641E+13;-7,12112E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
sh330401;03/02/2021 23:40;GASMAX SPA;Carretera Huasco;495;3304;Huasco;3;Atacama;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;799;858;566;831;;;-2,84645E+13;-7,12106E+12;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
ag410101;04/02/2021 14:55;Autogasco;Balmaceda;3850;4101;La Serena;4;Coquimbo;24 horas;Autogasco;http://api.cne.cl/brands/logo28.jpg;http://api.cne.cl/brands/autogasco.svg;http://api.cne.cl/brands/autogasco-horizontal.svg;;;;;441;;-2,99363E+12;-7,12607E+13;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
co410101;04/02/2021 15:23;SOCIEDAD  COMERCIALIZADORA Y DISTRIBUIDORA ESPERANZA LTDA;AV. COLO COLO esq.PANORAMICA;4486;4101;La Serena;4;Coquimbo;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;792;852;560;822;;;-2,99148E+13;-7,12108E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
